2.0,45.57187,9.44703,62.12558,10.00888,79.36312,30.45101,55.85452,33.6317,66.89989,27.55329,80.82741,32.87999,42.76494,34.67693,58.15063,8.0693,17.0397,27.22348,36.37046,6.08461
2.0,60.58163,9.80346,71.0171,16.76016,79.06222,37.49569,63.88745,33.0969,73.607,27.19344,77.5212,40.34889,59.46914,32.85845,62.99883,19.78787,31.5693,23.56139,52.35837,4.27959
2.0,73.95662,11.41447,70.65959,28.78471,79.17977,37.89487,73.43431,28.04531,78.77207,23.63372,77.48742,39.58051,68.69982,27.25185,64.80362,36.23034,47.91121,18.22881,66.49934,2.09172
2.0,82.22845,13.55056,71.65139,40.46519,79.93396,37.32475,72.25928,23.23667,81.67618,21.23549,77.48359,39.34726,66.11867,23.24538,70.89712,42.06131,62.49303,14.81168,76.26033,2.36531
2.0,86.55024,15.77551,73.65905,44.37259,82.94737,31.06159,70.72149,22.37728,83.74383,22.36483,71.74142,37.26673,60.33463,21.33282,72.38541,49.13504,64.4576,13.73448,78.33901,6.55166
2.0,87.43553,15.04917,67.24019,44.84231,82.4635,28.11733,75.17211,22.30281,89.60395,23.94216,58.81203,32.71395,53.7866,21.8115,65.66492,47.08301,55.37237,14.14122,72.80602,12.00495
3.0,67.59492,40.05674,82.02338,16.55321,90.12706,11.55337,71.11059,7.36927,87.8697,33.8921,73.74982,24.1451,57.12792,21.48983,60.99054,21.90071,85.21978,16.17869,84.1024,33.08183
3.0,66.6559,39.22024,81.94731,16.84238,90.09388,11.69694,72.50555,6.38078,87.59459,33.96958,74.16718,24.092,59.32778,19.15885,62.48312,21.09592,84.49192,16.34931,84.08147,33.09574
3.0,66.62587,39.16365,82.11587,18.59266,89.80806,12.61021,72.60099,6.51519,87.68189,33.91694,73.84744,23.82477,62.06084,17.60226,64.39199,20.12123,85.15772,17.02995,84.25912,32.95617
3.0,66.5371,39.11023,83.67308,22.11635,88.25857,12.67847,72.16044,7.22648,87.27698,33.27402,75.32046,22.88891,65.63402,16.93307,65.3664,19.40916,83.74608,19.59061,83.33314,31.92932
3.0,66.51167,38.84779,83.09446,22.74405,85.62082,12.38702,76.05065,8.7362,87.13001,29.96935,76.99452,23.43508,69.04534,17.58278,64.37062,17.54705,81.95018,21.14465,81.90329,28.83184
3.0,65.43216,33.00574,82.16607,16.95991,86.87148,16.91104,66.03708,12.39467,86.98585,33.54324,74.10965,24.44614,61.72367,13.37732,53.68778,23.50949,85.16087,15.6735,84.16331,32.94887
3.0,65.31768,32.76564,82.46495,17.05221,86.69722,16.45491,67.4552,12.46952,86.95766,33.29663,74.17749,24.21357,60.77686,13.05423,52.65573,22.92533,84.42909,16.6132,84.1806,32.85383
3.0,65.89646,32.51408,82.46067,17.75043,86.62645,17.96638,67.90349,12.77722,86.2844,32.74135,73.90385,24.23476,61.18762,12.8717,54.68909,22.72556,85.10672,17.44854,84.16288,32.62348
3.0,72.30366,29.51509,86.68443,21.29273,87.46253,22.34323,71.96722,12.39815,82.56336,29.41611,71.95559,22.48284,61.30028,11.77898,54.36671,23.21078,86.57541,20.26868,82.56336,29.41611
3.0,76.44925,21.39309,84.45423,19.74978,89.1766,21.53371,73.80704,10.29662,76.25908,24.70583,62.84568,21.03502,59.73387,10.79532,51.84707,24.75838,85.26815,18.47136,78.09903,27.24472
3.0,77.07479,15.66876,75.1508,26.11395,86.34236,24.86746,64.13556,6.70632,64.46273,22.47915,48.20386,21.41745,51.34706,10.67715,43.6597,27.58138,76.14294,19.37361,64.4559,25.5162
3.0,68.71655,12.62807,57.11055,35.15984,75.46442,29.33281,47.59151,4.9751,47.01434,22.96378,33.15515,21.43781,37.64611,8.93056,31.72651,27.54443,61.13471,23.38917,49.54979,24.48661
3.0,55.92684,17.26342,38.57841,41.83908,58.51652,31.98574,32.41601,3.2829,29.13166,19.39653,21.24825,20.44321,27.83357,6.2577,22.49449,30.04447,44.10535,26.29704,37.11012,21.96285
3.0,46.1204,22.90753,23.57158,45.49346,40.33896,34.33276,26.64041,4.83765,22.83922,12.58543,14.99068,16.31525,23.59748,8.14955,14.4981,31.30225,29.17237,28.00117,29.34193,22.29287
3.0,40.43629,26.26607,17.08351,47.14131,22.14642,38.04255,26.52685,11.95777,23.83203,9.01079,13.68978,15.84009,25.33467,9.00525,10.03908,33.03931,18.30512,28.60739,28.51672,23.77833
4.0,67.59492,40.05674,82.02338,16.55321,90.12706,11.55337,71.11059,7.36927,87.8697,33.8921,73.74982,24.1451,57.12792,21.48983,60.99054,21.90071,85.21978,16.17869,84.1024,33.08183
4.0,66.6559,39.22024,81.94731,16.84238,90.09388,11.69694,72.50555,6.38078,87.59459,33.96958,74.16718,24.092,59.32778,19.15885,62.48312,21.09592,84.49192,16.34931,84.08147,33.09574
4.0,66.62587,39.16365,82.11587,18.59266,89.80806,12.61021,72.60099,6.51519,87.68189,33.91694,73.84744,23.82477,62.06084,17.60226,64.39199,20.12123,85.15772,17.02995,84.25912,32.95617
4.0,66.5371,39.11023,83.67308,22.11635,88.25857,12.67847,72.16044,7.22648,87.27698,33.27402,75.32046,22.88891,65.63402,16.93307,65.3664,19.40916,83.74608,19.59061,83.33314,31.92932
4.0,66.51167,38.84779,83.09446,22.74405,85.62082,12.38702,76.05065,8.7362,87.13001,29.96935,76.99452,23.43508,69.04534,17.58278,64.37062,17.54705,81.95018,21.14465,81.90329,28.83184
4.0,65.43216,33.00574,82.16607,16.95991,86.87148,16.91104,66.03708,12.39467,86.98585,33.54324,74.10965,24.44614,61.72367,13.37732,53.68778,23.50949,85.16087,15.6735,84.16331,32.94887
4.0,65.31768,32.76564,82.46495,17.05221,86.69722,16.45491,67.4552,12.46952,86.95766,33.29663,74.17749,24.21357,60.77686,13.05423,52.65573,22.92533,84.42909,16.6132,84.1806,32.85383
4.0,65.89646,32.51408,82.46067,17.75043,86.62645,17.96638,67.90349,12.77722,86.2844,32.74135,73.90385,24.23476,61.18762,12.8717,54.68909,22.72556,85.10672,17.44854,84.16288,32.62348
4.0,72.30366,29.51509,86.68443,21.29273,87.46253,22.34323,71.96722,12.39815,82.56336,29.41611,71.95559,22.48284,61.30028,11.77898,54.36671,23.21078,86.57541,20.26868,82.56336,29.41611
4.0,76.44925,21.39309,84.45423,19.74978,89.1766,21.53371,73.80704,10.29662,76.25908,24.70583,62.84568,21.03502,59.73387,10.79532,51.84707,24.75838,85.26815,18.47136,78.09903,27.24472
4.0,77.07479,15.66876,75.1508,26.11395,86.34236,24.86746,64.13556,6.70632,64.46273,22.47915,48.20386,21.41745,51.34706,10.67715,43.6597,27.58138,76.14294,19.37361,64.4559,25.5162
4.0,68.71655,12.62807,57.11055,35.15984,75.46442,29.33281,47.59151,4.9751,47.01434,22.96378,33.15515,21.43781,37.64611,8.93056,31.72651,27.54443,61.13471,23.38917,49.54979,24.48661
4.0,55.92684,17.26342,38.57841,41.83908,58.51652,31.98574,32.41601,3.2829,29.13166,19.39653,21.24825,20.44321,27.83357,6.2577,22.49449,30.04447,44.10535,26.29704,37.11012,21.96285
4.0,46.1204,22.90753,23.57158,45.49346,40.33896,34.33276,26.64041,4.83765,22.83922,12.58543,14.99068,16.31525,23.59748,8.14955,14.4981,31.30225,29.17237,28.00117,29.34193,22.29287
4.0,40.43629,26.26607,17.08351,47.14131,22.14642,38.04255,26.52685,11.95777,23.83203,9.01079,13.68978,15.84009,25.33467,9.00525,10.03908,33.03931,18.30512,28.60739,28.51672,23.77833
5.0,77.62387,17.42919,80.07654,22.84809,88.29124,23.35011,69.43351,8.38597,69.73946,22.75462,54.34433,21.27213,56.00009,11.1534,47.58985,27.00769,80.12233,17.85064,70.38038,26.83781
5.0,73.33342,12.88704,64.82169,31.75095,80.83559,27.79068,54.33194,5.60458,54.86252,22.86806,38.99642,21.35286,43.02397,9.41875,36.63626,27.58712,67.71562,21.90332,55.37,24.77535
5.0,60.78979,14.88074,45.76197,39.55245,65.60826,31.07759,38.14592,4.10758,35.54875,21.75273,25.23781,21.51098,31.66153,7.01401,25.6131,28.58946,50.9103,25.18215,41.60921,23.09908
5.0,49.54927,20.92288,28.70683,44.51495,47.6923,33.27242,27.02865,4.48679,22.90975,14.77474,16.80391,17.60817,24.46344,7.32445,17.67961,31.26632,34.70299,27.67349,31.6823,21.87311
5.0,42.38884,24.82975,18.06835,46.7643,29.44049,36.05336,27.09423,7.71117,24.47355,9.36262,13.74697,15.51886,24.26082,8.77005,10.93586,31.93151,22.19094,28.45098,28.8972,23.22174
5.0,38.0396,27.98261,19.53264,46.5149,12.44752,41.47008,20.60987,17.63455,17.14643,9.25897,14.85339,19.45871,21.90801,14.17308,10.08871,34.42589,12.58105,28.04529,25.57231,23.16966
5.0,34.65355,27.47098,23.26912,44.05936,5.01052,47.87671,15.23497,25.73905,5.77379,19.70054,7.47555,20.26748,7.45324,15.84702,8.03682,33.363,3.64727,19.23124,21.15387,25.87202
5.0,34.76376,25.91298,24.50899,43.07016,7.6137,47.30744,9.37581,24.67416,0.85832,28.41182,1.286,21.94983,0.76785,13.74234,5.92878,30.33426,-4.52056,11.35613,13.0245,25.90073
5.0,33.99629,23.68057,24.24496,42.55963,8.37451,48.14212,8.87836,19.99198,2.97348,25.36912,2.83962,24.58489,4.80316,16.11646,13.94475,40.63521,-3.7247,9.38202,18.1699,34.86941
5.0,30.43969,23.47737,27.30093,40.37664,6.44433,43.42799,10.05007,16.45448,3.53421,26.55235,3.67987,25.33775,7.26579,18.30331,22.00643,43.0435,1.03441,13.30904,24.66135,34.73922
5.0,32.82881,23.52895,34.71992,39.14509,8.10688,33.20232,13.95806,17.35926,3.74682,35.75215,4.9401,29.58187,9.6504,19.78444,17.88591,33.17414,4.62025,19.39494,29.61462,19.79386
5.0,44.78848,20.80226,41.82219,36.78311,8.48857,25.77907,19.38919,21.56976,16.74328,38.42456,9.20299,31.0199,12.15271,18.68792,11.89639,28.10045,5.51402,21.45703,38.96997,8.55936
5.0,58.52627,16.99674,49.55878,34.63673,9.6699,25.83389,30.00823,22.96061,35.69899,37.60375,11.68889,31.77964,15.75402,14.57232,10.49371,34.99741,7.23444,21.9008,55.40429,4.43631
5.0,72.52862,12.99642,58.06513,36.5615,22.82497,24.53225,44.43247,19.94941,55.56715,33.50757,15.76343,32.47938,28.81833,12.61217,25.41641,44.72256,21.46563,20.74599,69.88732,3.42053
5.0,80.49721,10.02737,66.0332,38.65856,43.94351,23.63694,56.94901,17.14072,69.89558,27.60924,26.35501,33.3572,44.40706,12.8392,46.58146,48.28191,40.88333,20.40639,78.69745,2.69952
5.0,84.95668,8.73114,74.255,40.97142,57.95127,23.14956,59.74313,17.70431,75.32633,28.97521,40.04852,35.28066,54.11131,17.9788,64.74347,49.01782,57.65408,19.98846,84.43465,1.56639
5.0,86.22752,9.31173,80.15768,44.08799,58.59433,28.75038,58.24088,20.95562,76.02673,30.61206,55.45887,39.57181,55.3755,27.8008,77.87313,49.58854,64.27394,18.1204,87.33891,1.56404
5.0,83.97791,9.85891,84.30326,45.60115,57.48946,34.05747,59.10673,25.70612,81.69744,25.84518,70.69624,39.4689,51.25859,35.91341,83.43252,48.61102,72.77081,18.74126,87.90431,1.7284
6.0,77.62387,17.42919,80.07654,22.84809,88.29124,23.35011,69.43351,8.38597,69.73946,22.75462,54.34433,21.27213,56.00009,11.1534,47.58985,27.00769,80.12233,17.85064,70.38038,26.83781
6.0,73.33342,12.88704,64.82169,31.75095,80.83559,27.79068,54.33194,5.60458,54.86252,22.86806,38.99642,21.35286,43.02397,9.41875,36.63626,27.58712,67.71562,21.90332,55.37,24.77535
6.0,60.78979,14.88074,45.76197,39.55245,65.60826,31.07759,38.14592,4.10758,35.54875,21.75273,25.23781,21.51098,31.66153,7.01401,25.6131,28.58946,50.9103,25.18215,41.60921,23.09908
6.0,49.54927,20.92288,28.70683,44.51495,47.6923,33.27242,27.02865,4.48679,22.90975,14.77474,16.80391,17.60817,24.46344,7.32445,17.67961,31.26632,34.70299,27.67349,31.6823,21.87311
6.0,42.38884,24.82975,18.06835,46.7643,29.44049,36.05336,27.09423,7.71117,24.47355,9.36262,13.74697,15.51886,24.26082,8.77005,10.93586,31.93151,22.19094,28.45098,28.8972,23.22174
6.0,38.0396,27.98261,19.53264,46.5149,12.44752,41.47008,20.60987,17.63455,17.14643,9.25897,14.85339,19.45871,21.90801,14.17308,10.08871,34.42589,12.58105,28.04529,25.57231,23.16966
6.0,34.65355,27.47098,23.26912,44.05936,5.01052,47.87671,15.23497,25.73905,5.77379,19.70054,7.47555,20.26748,7.45324,15.84702,8.03682,33.363,3.64727,19.23124,21.15387,25.87202
6.0,34.76376,25.91298,24.50899,43.07016,7.6137,47.30744,9.37581,24.67416,0.85832,28.41182,1.286,21.94983,0.76785,13.74234,5.92878,30.33426,-4.52056,11.35613,13.0245,25.90073
6.0,33.99629,23.68057,24.24496,42.55963,8.37451,48.14212,8.87836,19.99198,2.97348,25.36912,2.83962,24.58489,4.80316,16.11646,13.94475,40.63521,-3.7247,9.38202,18.1699,34.86941
6.0,30.43969,23.47737,27.30093,40.37664,6.44433,43.42799,10.05007,16.45448,3.53421,26.55235,3.67987,25.33775,7.26579,18.30331,22.00643,43.0435,1.03441,13.30904,24.66135,34.73922
6.0,32.82881,23.52895,34.71992,39.14509,8.10688,33.20232,13.95806,17.35926,3.74682,35.75215,4.9401,29.58187,9.6504,19.78444,17.88591,33.17414,4.62025,19.39494,29.61462,19.79386
6.0,44.78848,20.80226,41.82219,36.78311,8.48857,25.77907,19.38919,21.56976,16.74328,38.42456,9.20299,31.0199,12.15271,18.68792,11.89639,28.10045,5.51402,21.45703,38.96997,8.55936
6.0,58.52627,16.99674,49.55878,34.63673,9.6699,25.83389,30.00823,22.96061,35.69899,37.60375,11.68889,31.77964,15.75402,14.57232,10.49371,34.99741,7.23444,21.9008,55.40429,4.43631
6.0,72.52862,12.99642,58.06513,36.5615,22.82497,24.53225,44.43247,19.94941,55.56715,33.50757,15.76343,32.47938,28.81833,12.61217,25.41641,44.72256,21.46563,20.74599,69.88732,3.42053
6.0,80.49721,10.02737,66.0332,38.65856,43.94351,23.63694,56.94901,17.14072,69.89558,27.60924,26.35501,33.3572,44.40706,12.8392,46.58146,48.28191,40.88333,20.40639,78.69745,2.69952
6.0,84.95668,8.73114,74.255,40.97142,57.95127,23.14956,59.74313,17.70431,75.32633,28.97521,40.04852,35.28066,54.11131,17.9788,64.74347,49.01782,57.65408,19.98846,84.43465,1.56639
6.0,86.22752,9.31173,80.15768,44.08799,58.59433,28.75038,58.24088,20.95562,76.02673,30.61206,55.45887,39.57181,55.3755,27.8008,77.87313,49.58854,64.27394,18.1204,87.33891,1.56404
6.0,83.97791,9.85891,84.30326,45.60115,57.48946,34.05747,59.10673,25.70612,81.69744,25.84518,70.69624,39.4689,51.25859,35.91341,83.43252,48.61102,72.77081,18.74126,87.90431,1.7284
7.0,65.80659,14.8166,53.76954,34.99689,14.89562,25.0907,37.06011,21.68971,45.90558,36.2831,12.58855,32.08285,21.35557,13.05523,16.49217,40.48555,12.77103,21.23946,63.71547,3.43404
7.0,77.35756,11.31976,62.2092,37.64022,33.28375,24.07015,51.33007,18.34783,63.66746,30.3799,20.57685,32.88968,36.72813,12.5744,36.04681,47.09831,30.80151,20.7187,74.57763,3.29469
7.0,82.86203,9.13453,70.53913,40.14542,52.8582,22.81482,59.7116,16.81957,73.75603,27.50842,33.06679,34.03904,50.73625,14.03888,56.62421,49.43088,50.31448,20.21018,81.81138,2.0585
7.0,86.13793,8.82135,77.04711,42.57738,59.60634,26.2225,58.28839,18.19832,74.67795,30.74074,47.47344,37.34928,55.23154,23.37332,72.14105,49.14123,60.19599,18.72189,86.45608,1.5632
7.0,85.38433,9.23892,83.14304,45.05783,56.67439,31.18432,59.16153,23.67255,79.44025,28.41711,64.59914,40.01738,54.05332,31.72394,81.47255,48.91931,69.71839,18.85569,87.64877,1.64489
7.0,83.27396,10.47283,84.3287,46.06544,58.46447,36.07225,59.24223,27.83002,82.18328,24.63922,70.6036,40.28028,50.9428,37.33994,84.21532,48.56678,72.22296,16.96239,87.91414,1.72228
7.0,84.06755,10.69264,86.81652,46.2075,60.33117,35.66513,59.87863,30.89773,81.07781,22.45026,71.24167,39.49047,52.41094,37.41059,86.33035,47.65725,66.6837,11.62632,87.89369,1.7013
7.0,86.02572,10.22714,87.32824,45.33943,69.60322,26.61539,61.09529,32.09827,81.55681,22.51136,77.72237,36.49904,55.28462,37.07992,83.47182,48.56628,67.25839,9.89358,88.91712,1.72879
7.0,86.68249,11.47245,82.8605,42.64119,74.06437,17.08169,63.68903,32.5074,85.88207,27.8504,84.13451,32.38358,57.47972,35.43372,77.49014,47.31578,68.27821,10.07951,88.60355,2.05527
7.0,86.26614,14.72419,79.77205,38.33288,68.82042,11.94843,63.64319,31.00554,87.5254,29.43135,85.25148,28.64035,57.69606,32.60349,72.10361,44.44951,68.25308,11.32252,86.05065,7.37189
7.0,85.32688,17.17348,78.95581,36.24346,61.39542,15.55745,60.29119,33.19834,84.45405,26.67242,79.69108,24.45345,53.14533,31.25014,66.57048,41.20478,59.47435,12.85672,75.7672,18.17101
7.0,76.31917,17.56564,70.23896,39.90821,46.92085,11.64935,50.59737,39.98357,73.20081,25.30264,64.12943,23.91218,43.92461,33.04022,55.30568,38.59445,43.37336,14.60327,57.1514,21.57246
7.0,62.35393,15.40702,56.31014,43.39284,29.96376,4.30724,37.05803,45.82781,56.02784,27.60822,45.42353,24.00231,31.40594,37.13114,40.2127,37.3453,28.13933,15.63254,40.19872,19.82451
7.0,48.20426,13.64457,43.49731,43.92997,15.85592,2.17434,23.26254,48.62921,38.86493,30.03438,30.14045,24.49285,20.58676,39.72009,28.02379,33.93078,17.23009,12.64466,30.15544,17.2757
7.0,36.44023,15.14754,34.23053,42.77797,8.95984,2.18061,12.6985,48.77267,27.16416,27.50726,20.02046,24.6485,14.12697,38.90555,23.03869,32.18731,10.6165,10.78684,28.23693,17.39877
7.0,21.60305,16.52709,29.15249,40.76466,7.2099,1.242,6.97794,48.98266,25.44815,24.2466,13.59092,22.22839,9.53021,37.07114,19.49979,29.57134,9.06909,10.8172,22.57384,18.47638
8.0,65.80659,14.8166,53.76954,34.99689,14.89562,25.0907,37.06011,21.68971,45.90558,36.2831,12.58855,32.08285,21.35557,13.05523,16.49217,40.48555,12.77103,21.23946,63.71547,3.43404
8.0,77.35756,11.31976,62.2092,37.64022,33.28375,24.07015,51.33007,18.34783,63.66746,30.3799,20.57685,32.88968,36.72813,12.5744,36.04681,47.09831,30.80151,20.7187,74.57763,3.29469
8.0,82.86203,9.13453,70.53913,40.14542,52.8582,22.81482,59.7116,16.81957,73.75603,27.50842,33.06679,34.03904,50.73625,14.03888,56.62421,49.43088,50.31448,20.21018,81.81138,2.0585
8.0,86.13793,8.82135,77.04711,42.57738,59.60634,26.2225,58.28839,18.19832,74.67795,30.74074,47.47344,37.34928,55.23154,23.37332,72.14105,49.14123,60.19599,18.72189,86.45608,1.5632
8.0,85.38433,9.23892,83.14304,45.05783,56.67439,31.18432,59.16153,23.67255,79.44025,28.41711,64.59914,40.01738,54.05332,31.72394,81.47255,48.91931,69.71839,18.85569,87.64877,1.64489
8.0,83.27396,10.47283,84.3287,46.06544,58.46447,36.07225,59.24223,27.83002,82.18328,24.63922,70.6036,40.28028,50.9428,37.33994,84.21532,48.56678,72.22296,16.96239,87.91414,1.72228
8.0,84.06755,10.69264,86.81652,46.2075,60.33117,35.66513,59.87863,30.89773,81.07781,22.45026,71.24167,39.49047,52.41094,37.41059,86.33035,47.65725,66.6837,11.62632,87.89369,1.7013
8.0,86.02572,10.22714,87.32824,45.33943,69.60322,26.61539,61.09529,32.09827,81.55681,22.51136,77.72237,36.49904,55.28462,37.07992,83.47182,48.56628,67.25839,9.89358,88.91712,1.72879
8.0,86.68249,11.47245,82.8605,42.64119,74.06437,17.08169,63.68903,32.5074,85.88207,27.8504,84.13451,32.38358,57.47972,35.43372,77.49014,47.31578,68.27821,10.07951,88.60355,2.05527
8.0,86.26614,14.72419,79.77205,38.33288,68.82042,11.94843,63.64319,31.00554,87.5254,29.43135,85.25148,28.64035,57.69606,32.60349,72.10361,44.44951,68.25308,11.32252,86.05065,7.37189
8.0,85.32688,17.17348,78.95581,36.24346,61.39542,15.55745,60.29119,33.19834,84.45405,26.67242,79.69108,24.45345,53.14533,31.25014,66.57048,41.20478,59.47435,12.85672,75.7672,18.17101
8.0,76.31917,17.56564,70.23896,39.90821,46.92085,11.64935,50.59737,39.98357,73.20081,25.30264,64.12943,23.91218,43.92461,33.04022,55.30568,38.59445,43.37336,14.60327,57.1514,21.57246
8.0,62.35393,15.40702,56.31014,43.39284,29.96376,4.30724,37.05803,45.82781,56.02784,27.60822,45.42353,24.00231,31.40594,37.13114,40.2127,37.3453,28.13933,15.63254,40.19872,19.82451
8.0,48.20426,13.64457,43.49731,43.92997,15.85592,2.17434,23.26254,48.62921,38.86493,30.03438,30.14045,24.49285,20.58676,39.72009,28.02379,33.93078,17.23009,12.64466,30.15544,17.2757
8.0,36.44023,15.14754,34.23053,42.77797,8.95984,2.18061,12.6985,48.77267,27.16416,27.50726,20.02046,24.6485,14.12697,38.90555,23.03869,32.18731,10.6165,10.78684,28.23693,17.39877
8.0,21.60305,16.52709,29.15249,40.76466,7.2099,1.242,6.97794,48.98266,25.44815,24.2466,13.59092,22.22839,9.53021,37.07114,19.49979,29.57134,9.06909,10.8172,22.57384,18.47638
9.0,78.40474,17.60953,72.39223,39.02245,49.54317,12.93044,52.62274,38.825,75.68201,25.27413,67.1172,23.84654,45.83631,32.47975,57.66977,38.86497,46.12281,14.26857,60.35972,21.50308
9.0,64.81384,15.76771,58.62018,42.89757,32.79672,5.26703,39.44215,44.95096,58.96178,27.13546,48.45954,24.02731,33.49101,36.51333,42.70691,37.68707,30.46495,15.92164,42.64399,20.30771
9.0,50.4319,13.73897,45.40375,43.97212,17.64597,2.37065,25.41502,48.33205,41.53333,29.82097,32.27733,24.35399,22.10664,39.53039,29.50143,34.41718,18.66993,12.99426,31.30443,17.33557
9.0,38.29391,14.75961,35.46306,43.00736,9.80278,2.22978,14.09466,48.83463,28.36427,28.23405,21.39441,24.95762,15.02189,39.15197,23.37116,32.41267,11.36564,11.03991,28.26777,16.98869
9.0,24.79858,16.01769,29.61259,41.33546,7.3823,1.31123,7.50609,48.74081,25.75791,24.22057,14.60731,23.0351,10.14396,37.2836,20.19838,30.03038,9.06425,10.78517,24.55533,18.77755
9.0,6.28204,18.09823,29.04782,36.84739,6.29889,1.39489,7.46675,48.50609,18.49906,24.28987,7.5445,19.53208,7.23329,36.82518,15.94219,27.4922,8.61202,12.98955,11.7697,19.92195
9.0,59.76323,12.7367,69.73862,37.37372,67.18328,15.13947,35.62616,35.38198,62.33771,25.78236,-2.75725,24.83421,69.50734,16.33168,76.99478,47.73749,8.59723,34.82925,74.06117,7.10818
9.0,73.19056,11.61963,76.67075,37.97334,73.42575,16.99986,41.11685,32.24925,70.08855,26.88592,-2.48648,22.94793,77.20717,15.2759,85.95764,47.03253,13.16854,33.68644,79.56617,5.4301
9.0,79.74451,10.87125,81.16265,38.1243,78.70025,17.42256,46.53806,31.41211,74.4624,26.21381,0.18968,23.60219,82.72165,14.30976,89.17566,46.82125,18.3823,33.42606,83.19055,4.21488
9.0,83.83632,11.69634,83.71437,39.41993,83.07643,18.11121,51.04886,31.92468,74.80775,26.7375,8.68155,24.14404,86.60444,13.66143,91.44292,47.78411,23.04364,34.40181,84.62782,3.47041
9.0,85.28676,12.02622,85.34953,41.33616,86.50202,18.03171,54.65662,34.03163,74.38588,26.55259,21.4502,27.33447,88.88335,13.55054,92.41471,47.89034,27.71472,36.89133,82.47727,3.07995
9.0,83.22412,11.4435,86.916,42.97033,88.27931,17.08313,57.07511,35.74447,74.25489,26.57968,35.9817,32.11377,89.5026,13.21506,90.9227,47.95075,34.74839,40.27384,79.61598,2.93539
9.0,80.80704,10.91998,86.86399,44.52734,88.58276,15.94805,62.22095,40.16123,74.20591,29.84488,51.2858,35.96583,88.49278,12.87552,89.88915,47.25734,51.20004,43.53572,76.51292,3.42351
9.0,78.67641,11.33387,85.44054,46.53674,87.8378,15.51697,66.54532,43.70291,73.43042,32.88289,61.37838,35.1291,86.18147,11.73269,85.84906,47.84649,66.05594,44.69248,74.6531,4.48221
9.0,78.16665,12.08711,77.75639,46.63604,86.41357,18.87084,78.40815,37.9105,79.93342,33.44593,66.68362,32.43976,81.01551,10.93046,75.47547,48.08168,79.95468,40.96319,75.70332,4.29528
9.0,77.55612,13.98036,72.09502,43.51863,84.84204,19.95753,89.20733,31.66729,83.9999,27.52661,76.73324,30.59428,75.80664,11.43935,66.32092,45.07688,87.61674,33.32225,83.02438,3.26027
9.0,83.27479,10.50047,67.05076,38.05262,87.37631,20.7625,88.81483,30.38613,84.20743,26.67794,81.66146,24.26778,70.67634,13.55145,62.24103,38.5419,85.9866,36.22417,85.09986,3.8104
9.0,84.77218,7.32078,61.68879,34.60106,92.13106,18.74218,90.55627,27.92538,85.11844,20.48554,74.93621,19.94411,63.66523,16.2336,54.12792,34.6079,76.2195,36.43135,73.10859,7.08358
10.0,79.96904,11.28839,87.23116,45.39496,88.44814,15.71891,64.47699,42.28851,74.22443,31.52972,56.301,36.25703,87.94379,12.8621,89.29718,47.04908,57.62144,45.07088,75.77011,3.86309
